source,original,synonyms
GDSC1,Tivozanib,NCGC0024939012
GDSC1,Tivozanib,AC24702
GDSC1,Tivozanib,AS16997
GDSC1,Tivozanib,BT160380
GDSC1,Tivozanib,HY10977
GDSC1,Tivozanib,SMR004703037
GDSC1,Tivozanib,FT0700315
GDSC1,Tivozanib,SW2193641
GDSC1,Tivozanib,A24970
GDSC1,Tivozanib,D09683
GDSC1,Tivozanib,EN30018167318
GDSC1,Tivozanib,J502964
GDSC1,Tivozanib,Q7810457
GDSC1,Tivozanib,BRDK53414658001017
GDSC1,Tivozanib,12CHLORO467DIMETHOXYQUINOLIN4YLOXYPHENYL35METHYLISOXAZOL3YLUREAAV951
GDSC1,Tivozanib,12CHLORO467DIMETHOXYQUINOLIN4YLOXYPHENYL33E5METHYLISOXAZOL32HYLIDENEUREA
GDSC1,WYE-125132,1144068461
GDSC1,WYE-125132,WYE125132
GDSC1,WYE-125132,WYE132
GDSC1,WYE-125132,N4114DIOXASPIRO45DEC8YL48OXA3AZABICYCLO321OCT3YL1HPYRAZOLO34DPYRIMIDIN6YLPHENYLNMETHYLUREA
GDSC1,WYE-125132,CHEMBL601661
GDSC1,WYE-125132,WYE125132WYE132
GDSC1,WYE-125132,14114DIOXASPIRO45DECAN8YL48OXA3AZABICYCLO321OCTAN3YLPYRAZOLO34DPYRIMIDIN6YLPHENYL3METHYLUREA
GDSC1,WYE-125132,1448OXA3AZABICYCLO321OCTAN3YL114DIOXASPIRO45DECAN8YL1HPYRAZOLO34DPYRIMIDIN6YLPHENYL3METHYLUREA
GDSC1,WYE-125132,SCHEMBL54355
GDSC1,WYE-125132,MLS006011010
GDSC1,WYE-125132,CHEBI91364
GDSC1,WYE-125132,DTXSID70649521
GDSC1,WYE-125132,HMS3265K19
GDSC1,WYE-125132,HMS3265K20
GDSC1,WYE-125132,HMS3265L19
GDSC1,WYE-125132,HMS3265L20
GDSC1,WYE-125132,HMS3656J09
GDSC1,WYE-125132,BCP02227
GDSC1,WYE-125132,EXA2183
GDSC1,WYE-125132,BDBM50306633
GDSC1,WYE-125132,S2661
GDSC1,WYE-125132,AKOS025405223
GDSC1,WYE-125132,CCG269851
GDSC1,WYE-125132,CS0066
GDSC1,WYE-125132,SB19261
GDSC1,WYE-125132,NCGC0034663501
GDSC1,WYE-125132,NCGC0034663510
GDSC1,WYE-125132,AC31521
GDSC1,WYE-125132,HY10044
GDSC1,WYE-125132,MS29638
GDSC1,WYE-125132,SMR004702808
GDSC1,WYE-125132,UREAN4114DIOXASPIRO45DEC8YL48OXA3AZABICYCLO321OCT3YL1HPYRAZOLO34D
GDSC1,WYE-125132,WYE132WYE125132
GDSC1,WYE-125132,SW2194871
GDSC1,WYE-125132,A25638
GDSC1,WYE-125132,J003090
GDSC1,WYE-125132,J523341
GDSC1,WYE-125132,BRDA45498368001022
GDSC1,WYE-125132,Q27163233
GDSC1,WYE-125132,14114DIOXASPIRO45DECAN8YL48OXA3AZABICYCLO321OCTAN3YL6PYRAZOLO34DPYRIMIDINYLPHENYL3METHYLUREA
GDSC1,WYE-125132,UREAN4114DIOXASPIRO45DEC8YL48OXA3AZABICYCLO321OCT3YL1HPYRAZOLO34DPYRIMIDIN6YLPHENYLNMETHYL
GDSC1,GSK690693,937174760
GDSC1,GSK690693,GSK690693
GDSC1,GSK690693,S424AMINO125OXADIAZOL3YL1ETHYL7PIPERIDIN3YLMETHOXY1HIMIDAZO45CPYRIDIN4YL2METHYLBUT3YN2OL
GDSC1,GSK690693,424AMINO125OXADIAZOL3YL1ETHYL73S3PIPERIDINYLMETHOXY1HIMIDAZO45CPYRIDIN4YL2METHYL3BUTYN2OL
GDSC1,GSK690693,PANAKTINHIBITORGS690693
GDSC1,GSK690693,CHEBI90677
GDSC1,GSK690693,GWH480321B
GDSC1,GSK690693,424AMINO125OXADIAZOL3YL1ETHYL73SPIPERIDIN3YLMETHOXY1HIMIDAZO45CPYRIDIN4YL2METHYLBUT3YN2OL
GDSC1,GSK690693,UNIIGWH480321B
GDSC1,GSK690693,G93
GDSC1,GSK690693,COMPOUND3GPMID18800763
GDSC1,GSK690693,424AMINO125OXADIAZOL3YL1ETHYL73SPIPERIDIN3YLMETHOXYIMIDAZO45CPYRIDIN4YL2METHYLBUT3YN2OL
GDSC1,GSK690693,YN2OL
GDSC1,GSK690693,SCHEMBL310452
GDSC1,GSK690693,CHEMBL494089
GDSC1,GSK690693,GTPL5196
GDSC1,GSK690693,BDBM25013
GDSC1,GSK690693,DTXSID60239551
GDSC1,GSK690693,EXA031
GDSC1,GSK690693,BCP01721
GDSC1,GSK690693,MFCD18711681
GDSC1,GSK690693,NSC766991
GDSC1,GSK690693,NSC800766
GDSC1,GSK690693,S1113
GDSC1,GSK690693,AKOS015904356
GDSC1,GSK690693,AT18727
GDSC1,GSK690693,BCP9000745
GDSC1,GSK690693,CCG264825
GDSC1,GSK690693,DB12745
GDSC1,GSK690693,NCGC0026318101
GDSC1,GSK690693,AC23166
GDSC1,GSK690693,AS16204
GDSC1,GSK690693,BG174974
GDSC1,GSK690693,HY10249
GDSC1,GSK690693,GSK690693GSK690693
GDSC1,GSK690693,SW2181272
GDSC1,GSK690693,GSK69069398HPLC
GDSC1,GSK690693,A25176
GDSC1,GSK690693,J502225
GDSC1,GSK690693,Q27077916
GDSC1,GSK690693,R424AMINO125OXADIAZOL3YL1ETHYL7PIPERIDIN3YLMEO1HIMIDAZO45CPYRIDIN4YL2MEBUT3YN2OL
GDSC1,GSK690693,3BUTYN2OL424AMINO125OXADIAZOL3YL1ETHYL73S3PIPERIDINYLMETHOXY1HIMIDAZO45CPYRIDIN4YL2METHYL
GDSC1,GSK690693,424AMINO125OXADIAZOL3YL1ETHYL73SPIPERIDIN3YLMETHOXY1HIMIDAZO45CPYRIDIN4YL2METHYLBUT3
GDSC1,SNX-2112,SNX2112
GDSC1,SNX-2112,908112436
GDSC1,SNX-2112,466DIMETHYL4OXO3TRIFLUOROMETHYL4567TETRAHYDRO1HINDAZOL1YL21R4R4HYDROXYCYCLOHEXYLAMINOBENZAMIDE
GDSC1,SNX-2112,PF04928473
GDSC1,SNX-2112,10C9P3FFOW
GDSC1,SNX-2112,CHEMBL560895
GDSC1,SNX-2112,CHEMBL561224
GDSC1,SNX-2112,SNX2112PF04928473
GDSC1,SNX-2112,466DIMETHYL4OXO3TRIFLUOROMETHYL57DIHYDROINDAZOL1YL24HYDROXYCYCLOHEXYLAMINOBENZAMIDE
GDSC1,SNX-2112,466DIMETHYL4OXO3TRIFLUOROMETHYL4567TETRAHYDRO1HINDAZOL1YL2CIS4HYDROXYCYCLOHEXYLAMINOBENZAMIDE
GDSC1,SNX-2112,BENZAMIDE2TRANS4HYDROXYCYCLOHEXYLAMINO44567TETRAHYDRO66DIMETHYL4OXO3TRIFLUOROMETHYL1HINDAZOL1YL
GDSC1,SNX-2112,466DIMETHYL4OXO3TRIFLUOROMETHYL4567TETRAHYDRO1HINDAZOL1YL2TRANS4HYDROXYCYCLOHEXYLAMINOBENZAMIDE
GDSC1,SNX-2112,466DIMETHYL4OXO3TRIFLUOROMETHYL4567TETRAHYDROINDAZOL1YL2TRANS4HYDROXYCYCLOHEXYLAMINOBENZAMIDE
GDSC1,SNX-2112,466DIMETHYL4OXIDANYLIDENE3TRIFLUOROMETHYL57DIHYDROINDAZOL1YL24OXIDANYLCYCLOHEXYLAMINOBENZAMIDE
GDSC1,SNX-2112,UNII10C9P3FFOW
GDSC1,SNX-2112,E0G
GDSC1,SNX-2112,4NH7
GDSC1,SNX-2112,945626711
GDSC1,SNX-2112,MLS006011082
GDSC1,SNX-2112,SCHEMBL1219380
GDSC1,SNX-2112,SCHEMBL1219382
GDSC1,SNX-2112,SCHEMBL1221195
GDSC1,SNX-2112,SCHEMBL12685879
GDSC1,SNX-2112,SCHEMBL22667486
GDSC1,SNX-2112,ZFVRYNYOPQZKDGXBXGTLAGSAN
GDSC1,SNX-2112,DTXSID601025695
GDSC1,SNX-2112,HMS3656P07
GDSC1,SNX-2112,AMY24162
GDSC1,SNX-2112,BCP02907
GDSC1,SNX-2112,EXA2375
GDSC1,SNX-2112,BDBM50450704
GDSC1,SNX-2112,BDBM50480401
GDSC1,SNX-2112,MFCD16038907
GDSC1,SNX-2112,PF4928473
GDSC1,SNX-2112,S2639
GDSC1,SNX-2112,AKOS027270068
GDSC1,SNX-2112,AKOS032947229
GDSC1,SNX-2112,CCG269392
GDSC1,SNX-2112,CS0481
GDSC1,SNX-2112,SB19446
GDSC1,SNX-2112,NCGC0034663301
GDSC1,SNX-2112,NCGC0038618202
GDSC1,SNX-2112,AC36048
GDSC1,SNX-2112,AS75100
GDSC1,SNX-2112,HY10214
GDSC1,SNX-2112,SMR004702870
GDSC1,SNX-2112,BCP0726000309
GDSC1,SNX-2112,FT0660383
GDSC1,SNX-2112,SW2197421
GDSC1,SNX-2112,C77089
GDSC1,SNX-2112,A903360
GDSC1,SNX-2112,J513608
GDSC1,SNX-2112,BRDK71281111001019
GDSC1,SNX-2112,Q27251134
GDSC1,SNX-2112,Q27461098
GDSC1,SNX-2112,Z2235801955
GDSC1,SNX-2112,466DIMETHYL4OXO3TRIFLUOROMETHYL4567TETRAHYDRO1HINDAZOL1YL24HYDROXYCYCLOHEXYLAMINOBENZAMIDE
GDSC1,SNX-2112,HIE
GDSC1,SNX-2112,PF04928473PF04928473PF04928473466DIMETHYL4OXO3TRIFLUOROMETHYL4567TETRAHYDRO1HINDAZOL1YL21R4R4HYDROXYCYCLOHEXYLAMINOBENZAMIDE466DIMETHYL4OXO3TRIFLUOROMETHYL4567TETRAHYDRO1HINDAZOL1YL21R4R4HYDROXYCYCLOHEXYLAMINOBENZAMIDE
GDSC1,QL-XI-92,QLXI92
GDSC1,QL-XI-92,CHEMBL3188661
GDSC1,QL-XI-92,CHEBI94550
GDSC1,QL-XI-92,HMSL10076
GDSC1,QL-XI-92,HMS3265M19
GDSC1,QL-XI-92,NCGC0034696101
GDSC1,QL-XI-92,BRDK24515980001016
GDSC1,QL-XI-92,Q27166388
GDSC1,QL-XI-92,N53ACRYLAMIDO5TRIFLUOROMETHYLPHENYLCARBAMOYL2METHYLPHENYLISOXAZOLE5CARBOXAMIDE
GDSC1,QL-XI-92,N2METHYL5OXO31OXOPROP2ENYLAMINO5TRIFLUOROMETHYLANILINOMETHYLPHENYL5ISOXAZOLECARBOXAMIDE
GDSC1,XMD13-2,CHEMBL3188944
GDSC1,XMD13-2,SCHEMBL12292799
GDSC1,XMD13-2,CHEBI95053
GDSC1,XMD13-2,HMSL10088
GDSC1,XMD13-2,XMD132
GDSC1,XMD13-2,HMS3265O21
GDSC1,XMD13-2,NCGC0034696601
GDSC1,XMD13-2,BRDK86274953001018
GDSC1,XMD13-2,Q27166823
GDSC1,XMD13-2,NCYCLOPROPYL33CYCLOPROPYLOXOMETHYLAMINO1HINDAZOL6YLBENZAMIDE
GDSC1,QL-X-138,QLX138
GDSC1,QL-X-138,1469988633
GDSC1,QL-X-138,N2METHYL52OXO91HPYRAZOL4YLBENZOH16NAPHTHYRIDIN12HYLPHENYLACRYLAMIDE
GDSC1,QL-X-138,STARBLD0031584
GDSC1,QL-X-138,CHEMBL4075449
GDSC1,QL-X-138,SCHEMBL17052537
GDSC1,QL-X-138,CHEBI94724
GDSC1,QL-X-138,BDBM400813
GDSC1,QL-X-138,DTXSID401025732
GDSC1,QL-X-138,HMS3265M17
GDSC1,QL-X-138,US10000483COMPOUNDII6
GDSC1,QL-X-138,AKOS040756841
GDSC1,QL-X-138,HY124645
GDSC1,QL-X-138,CS0087228
GDSC1,QL-X-138,BRDK72636697001015
GDSC1,QL-X-138,Q27166517
GDSC1,QL-X-138,N2METHYL52OXO91HPYRAZOL4YLBENZOH16NAPHTHYRIDIN12HYLPHENYLPROP2ENAMIDE
GDSC1,QL-X-138,N2METHYL52OXO91HPYRAZOL4YL1BENZOH16NAPHTHYRIDINYLPHENYL2PROPENAMIDE
GDSC1,T0901317,293754559
GDSC1,T0901317,T0901317
GDSC1,T0901317,TO901317
GDSC1,T0901317,N4111333HEXAFLUORO2HYDROXYPROPAN2YLPHENYLN222TRIFLUOROETHYLBENZENESULFONAMIDE
GDSC1,T0901317,N222TRIFLUOROETHYLN4222TRIFLUORO1HYDROXY1TRIFLUOROMETHYLETHYLPHENYLBENZENESULFONAMIDE
GDSC1,T0901317,BENZENESULFONAMIDEN222TRIFLUOROETHYLN4222TRIFLUORO1HYDROXY1TRIFLUOROMETHYLETHYLPHENYL
GDSC1,T0901317,CHEMBL62136
GDSC1,T0901317,T1317
GDSC1,T0901317,A07663A39I
GDSC1,T0901317,3HT0901317
GDSC1,T0901317,SR05000000453
GDSC1,T0901317,UNIIA07663A39I
GDSC1,T0901317,1PQC
GDSC1,T0901317,SGIWFELWJPNFDHUHFFFAOYSAN
GDSC1,T0901317,2O9I
GDSC1,T0901317,4NB6
GDSC1,T0901317,MLS002554297
GDSC1,T0901317,SCHEMBL457231
GDSC1,T0901317,GTPL2755
GDSC1,T0901317,DTXSID6040618
GDSC1,T0901317,BDBM19993
GDSC1,T0901317,HMS3268P10
GDSC1,T0901317,HMS3413I08
GDSC1,T0901317,HMS3649G14
GDSC1,T0901317,HMS3652B22
GDSC1,T0901317,HMS3677I08
GDSC1,T0901317,HMS3886B11
GDSC1,T0901317,ML125
GDSC1,T0901317,BCP03658
GDSC1,T0901317,EXA1278
GDSC1,T0901317,S7076
GDSC1,T0901317,AKOS017345034
GDSC1,T0901317,CCG269558
GDSC1,T0901317,CS5951
GDSC1,T0901317,DB07080
GDSC1,T0901317,SB19595
GDSC1,T0901317,NCGC0015955501
GDSC1,T0901317,NCGC0015955502
GDSC1,T0901317,NCGC0015955503
GDSC1,T0901317,NCGC0015955506
GDSC1,T0901317,AC32646
GDSC1,T0901317,HY10626
GDSC1,T0901317,SMR001456586
GDSC1,T0901317,BCP0726000164
GDSC1,T0901317,SW2038162
GDSC1,T0901317,J1503100J
GDSC1,T0901317,C74506
GDSC1,T0901317,A876482
GDSC1,T0901317,J017492
GDSC1,T0901317,SR050000004531
GDSC1,T0901317,SR050000004532
GDSC1,T0901317,SR050000004535
GDSC1,T0901317,T901317
GDSC1,T0901317,BRDK23383398001016
GDSC1,T0901317,Q27088909
GDSC1,T0901317,T090131798
GDSC1,Selisistat,49843983
GDSC1,Selisistat,SELISISTAT
GDSC1,Selisistat,6CHLORO2349TETRAHYDRO1HCARBAZOLE1CARBOXAMIDE
GDSC1,Selisistat,EX527
GDSC1,Selisistat,SEN0014196
GDSC1,Selisistat,SIRT1INHIBITORIII
GDSC1,Selisistat,SELISISTATINN
GDSC1,Selisistat,EX527SELISISTAT
GDSC1,Selisistat,SELISISTATEX527
GDSC1,Selisistat,CHEMBL420311
GDSC1,Selisistat,CHEBI90369
GDSC1,Selisistat,RAC6CHLORO2349TETRAHYDRO1HCARBAZOLE1CARBOXAMIDE
GDSC1,Selisistat,L19ECD5014
GDSC1,Selisistat,UNIIL19ECD5014
GDSC1,Selisistat,1HCARBAZOLE1CARBOXAMIDE6CHLORO2349TETRAHYDRO
GDSC1,Selisistat,CAMBRIDGEID6859180
GDSC1,Selisistat,SELISISTATWHODD
GDSC1,Selisistat,OPREA1353257
GDSC1,Selisistat,OPREA1367943
GDSC1,Selisistat,MLS006011757
GDSC1,Selisistat,GTPL8100
GDSC1,Selisistat,SCHEMBL1275557
GDSC1,Selisistat,DTXSID10964442
GDSC1,Selisistat,FUZYTVDVLBBXDLUHFFFAOYSAN
GDSC1,Selisistat,HMS3426E09
GDSC1,Selisistat,HMS3654P22
GDSC1,Selisistat,HMS3743I17
GDSC1,Selisistat,HMS3747M05
GDSC1,Selisistat,HMS3884K19
GDSC1,Selisistat,BCP02889
GDSC1,Selisistat,EXA1064
GDSC1,Selisistat,BDBM50178769
GDSC1,Selisistat,MFCD03009471
GDSC1,Selisistat,S1541
GDSC1,Selisistat,AKOS002364303
GDSC1,Selisistat,AKOS016347570
GDSC1,Selisistat,AB88646
GDSC1,Selisistat,AB89313
GDSC1,Selisistat,BCP9000673
GDSC1,Selisistat,CCG208710
GDSC1,Selisistat,CS0960
GDSC1,Selisistat,DB13978
GDSC1,Selisistat,SB16664
GDSC1,Selisistat,EX527SEN0014196
GDSC1,Selisistat,NCGC0024245801
GDSC1,Selisistat,AC32746
GDSC1,Selisistat,HY15452
GDSC1,Selisistat,SMR004703473
GDSC1,Selisistat,BCP0726000108
GDSC1,Selisistat,EX52798HPLC
GDSC1,Selisistat,C2739
GDSC1,Selisistat,FT0698480
GDSC1,Selisistat,SW2181472
GDSC1,Selisistat,A21392
GDSC1,Selisistat,AB0012151901
GDSC1,Selisistat,SR01000501008
GDSC1,Selisistat,SR010005010081
GDSC1,Selisistat,BRDA73908300001042
GDSC1,Selisistat,Q27088776
GDSC1,Selisistat,6CHLORO2349TETRAHYDRO1HCARBAZOLE1CARBOXYLICACIDAMIDE
GDSC1,Tenovin-6,TENOVIN6
GDSC1,Tenovin-6,1011557826
GDSC1,Tenovin-6,4TERTBUTYLN45DIMETHYLAMINOPENTANOYLAMINOPHENYLCARBAMOTHIOYLBENZAMIDE
GDSC1,Tenovin-6,CHEMBL595354
GDSC1,Tenovin-6,CHEBI77729
GDSC1,Tenovin-6,4TERTBUTYLN45DIMETHYLAMINOPENTANAMIDOPHENYLCARBAMOTHIOYLBENZAMIDE
GDSC1,Tenovin-6,BENZAMIDEN45DIMETHYLAMINO1OXOPENTYLAMINOPHENYLAMINOTHIOXOMETHYL411DIMETHYLETHYL
GDSC1,Tenovin-6,MFCD11976906
GDSC1,Tenovin-6,TNV6
GDSC1,Tenovin-6,SCHEMBL907478
GDSC1,Tenovin-6,US8501991TENOVIN6
GDSC1,Tenovin-6,BDBM99917
GDSC1,Tenovin-6,DTXSID50647242
GDSC1,Tenovin-6,EXA350
GDSC1,Tenovin-6,BVJSXSQRIUSRCOUHFFFAOYSAN
GDSC1,Tenovin-6,HMS3648C14
GDSC1,Tenovin-6,HMS3652F12
GDSC1,Tenovin-6,BCP08547
GDSC1,Tenovin-6,AKOS026750220
GDSC1,Tenovin-6,CCG208692
GDSC1,Tenovin-6,CS1976
GDSC1,Tenovin-6,NCGC0026361604
GDSC1,Tenovin-6,AC32966
GDSC1,Tenovin-6,AS16762
GDSC1,Tenovin-6,HY15510
GDSC1,Tenovin-6,TENOVIN6TENOVIN6TNV6TNV6TNV6
GDSC1,Tenovin-6,FT0708864
GDSC1,Tenovin-6,SW2200611
GDSC1,Tenovin-6,SR01000946351
GDSC1,Tenovin-6,J000331
GDSC1,Tenovin-6,SR010009463511
GDSC1,Tenovin-6,Q27147321
GDSC1,Tenovin-6,F1W
GDSC1,Tenovin-6,N45DIMETHYLAMINO1OXOPENTYLAMINOPHENYLAMINOTHIOXOMETHYL411DIMETHYLETHYLBENZAMIDE
GDSC1,KIN001-270,CDK9IN1
GDSC1,KIN001-270,1415559431
GDSC1,KIN001-270,N56313DIOXOISOINDOL2YLPHENYLPYRIMIDIN4YLAMINO2METHYLPHENYLMETHANESULFONAMIDE
GDSC1,KIN001-270,CHEMBL3392878
GDSC1,KIN001-270,CHEBI91444
GDSC1,KIN001-270,DTXSID40735344
GDSC1,KIN001-270,HMS3672C03
GDSC1,KIN001-270,AKOS030526501
GDSC1,KIN001-270,CS0456
GDSC1,KIN001-270,KIN001270
GDSC1,KIN001-270,NCGC0034694601
GDSC1,KIN001-270,NCGC0034694602
GDSC1,KIN001-270,HY13231
GDSC1,KIN001-270,MS29278
GDSC1,KIN001-270,F84189
GDSC1,KIN001-270,A910887
GDSC1,KIN001-270,Q27163290
GDSC1,KIN001-270,N56313DIOXOISOINDOLIN2YLPHENYLPYRIMIDIN4YLAMINO2METHYLPHENYLMETHANESULFONAMIDE
GDSC1,KIN001-270,N56313DIOXO13DIHYDRO2HISOINDOL2YLPHENYLPYRIMIDIN4YLAMINO2METHYLPHENYLMETHANESULFONAMIDE
GDSC1,KIN001-270,N56313DIOXO2ISOINDOLYLPHENYL4PYRIMIDINYLAMINO2METHYLPHENYLMETHANESULFONAMIDE
GDSC1,AT7867,AT7867
GDSC1,AT7867,857531001
GDSC1,AT7867,44CHLOROPHENYL441HPYRAZOL4YLPHENYLPIPERIDINE
GDSC1,AT7867,441HPYRAZOL4YLPHENYL44CHLOROPHENYLPIPERIDINE
GDSC1,AT7867,PIPERIDINE44CHLOROPHENYL441HPYRAZOL4YLPHENYL
GDSC1,AT7867,ERF7YL2CE2
GDSC1,AT7867,PYRAZOLEBASEDINHIBITOR9
GDSC1,AT7867,CHEBI82708
GDSC1,AT7867,857531001FREEBASE
GDSC1,AT7867,GVP
GDSC1,AT7867,UNIIERF7YL2CE2
GDSC1,AT7867,MLS006011001
GDSC1,AT7867,CHEMBL428462
GDSC1,AT7867,SCHEMBL1977655
GDSC1,AT7867,BDBM16219
GDSC1,AT7867,DTXSID00457772
GDSC1,AT7867,LZMOSYUFVYJEPYUHFFFAOYSAN
GDSC1,AT7867,BCPP000380
GDSC1,AT7867,HMS3295K07
GDSC1,AT7867,HMS3655A05
GDSC1,AT7867,BCP02406
GDSC1,AT7867,EXA1799
GDSC1,AT7867,AT867
GDSC1,AT7867,S1558
GDSC1,AT7867,AKOS025117574
GDSC1,AT7867,BCP9000336
GDSC1,AT7867,CCG267891
GDSC1,AT7867,CS0218
GDSC1,AT7867,DB07859
GDSC1,AT7867,EX8670
GDSC1,AT7867,SB16559
GDSC1,AT7867,NCGC0034654901
GDSC1,AT7867,NCGC0034654906
GDSC1,AT7867,AC30293
GDSC1,AT7867,AS71158
GDSC1,AT7867,HY12059
GDSC1,AT7867,SMR004702799
GDSC1,AT7867,FT0746989
GDSC1,AT7867,SW2193801
GDSC1,AT7867,A24956
GDSC1,AT7867,J513483
GDSC1,AT7867,BRDK12040459001011
GDSC1,AT7867,Q27097070
GDSC1,CI-1033,CANERTINIB
GDSC1,CI-1033,267243287
GDSC1,CI-1033,CI1033
GDSC1,CI-1033,PD183805
GDSC1,CI-1033,CANERTINIBFREEBASE
GDSC1,CI-1033,N43CHLORO4FLUOROPHENYLAMINO73MORPHOLINOPROPOXYQUINAZOLIN6YLACRYLAMIDE
GDSC1,CI-1033,N43CHLORO4FLUOROPHENYLAMINO73MORPHOLIN4YLPROPOXYQUINAZOLIN6YLPROP2ENAMIDE
GDSC1,CI-1033,N43CHLORO4FLUOROANILINO73MORPHOLIN4YLPROPOXYQUINAZOLIN6YLPROP2ENAMIDE
GDSC1,CI-1033,C78W1K5ASF
GDSC1,CI-1033,CHEMBL31965
GDSC1,CI-1033,DTXSID8048943
GDSC1,CI-1033,CHEBI61399
GDSC1,CI-1033,267243287FREEBASE
GDSC1,CI-1033,NCGC0018271301
GDSC1,CI-1033,CANERTINIBCI1033
GDSC1,CI-1033,CANERTINIBINN
GDSC1,CI-1033,CANERTINIBINNBAN
GDSC1,CI-1033,SN26606
GDSC1,CI-1033,CI1033CANERTINIB
GDSC1,CI-1033,UNIIC78W1K5ASF
GDSC1,CI-1033,CANETINIB
GDSC1,CI-1033,CANERTINIBMI
GDSC1,CI-1033,CANERITINIBCI1033
GDSC1,CI-1033,CANERTINIBWHODD
GDSC1,CI-1033,SCHEMBL54837
GDSC1,CI-1033,MLS004774146
GDSC1,CI-1033,PD183805DIHYDROCHLORIDE
GDSC1,CI-1033,BDBM4779
GDSC1,CI-1033,CID156414
GDSC1,CI-1033,GTPL5675
GDSC1,CI-1033,DTXCID1028869
GDSC1,CI-1033,EXA078
GDSC1,CI-1033,OMZCMEYTWSXEPZUHFFFAOYSAN
GDSC1,CI-1033,BCPP000301
GDSC1,CI-1033,HMS3244M17
GDSC1,CI-1033,HMS3244M18
GDSC1,CI-1033,HMS3244N17
GDSC1,CI-1033,BCP01790
GDSC1,CI-1033,TOX21113361
GDSC1,CI-1033,NSC780019
GDSC1,CI-1033,NSC801011
GDSC1,CI-1033,S1019
GDSC1,CI-1033,AKOS005145818
GDSC1,CI-1033,BCP9000481
GDSC1,CI-1033,BCP9000482
GDSC1,CI-1033,BCP9000525
GDSC1,CI-1033,CCG269588
GDSC1,CI-1033,CS0121
GDSC1,CI-1033,DB05424
GDSC1,CI-1033,SB16594
GDSC1,CI-1033,N43CHLORO4FLUOROANILINO73MORPHOLINOPROPOXYQUINAZOLIN6YLPROP2ENAMIDE
GDSC1,CI-1033,NCGC0018271302
GDSC1,CI-1033,NCGC0018271318
GDSC1,CI-1033,AS56189
GDSC1,CI-1033,HY10367
GDSC1,CI-1033,SMR003500789
GDSC1,CI-1033,PD0183805
GDSC1,CI-1033,CAS267243287
GDSC1,CI-1033,FT0654215
GDSC1,CI-1033,A25038
GDSC1,CI-1033,EN3006493001
GDSC1,CI-1033,Q5032274
GDSC1,CI-1033,Z166624030
GDSC1,CI-1033,2PROPENAMIDEN43CHLORO4FLUOROPHENYLAMINO734MORPHOLINYLPROPOXY6QUINAZOLINYL
GDSC1,CI-1033,N43CHLORO4FLUOROPHENYLAMINO73MORPHOLIN4YLPROPOXYQUINAZOLIN6YLACRYLAMIDE
GDSC1,CI-1033,CANERTINIBDIHYDROCHLORIDE
GDSC1,CI-1033,289499452
GDSC1,CI-1033,CANERTINIBHCL
GDSC1,CI-1033,CANERTINIB2HCL
GDSC1,CI-1033,CANERTINIBDIHYDROCHLORIDEUSAN
GDSC1,CI-1033,CANERTINIBHYDROCHLORIDE
GDSC1,CI-1033,ICJ93X8X90
GDSC1,CI-1033,N43CHLORO4FLUOROPHENYLAMINO73MORPHOLINOPROPOXYQUINAZOLIN6YLACRYLAMIDEDIHYDROCHLORIDE
GDSC1,CI-1033,PD0183805002B
GDSC1,CI-1033,289499452HCL
GDSC1,CI-1033,N43CHLORO4FLUOROPHENYLAMINO734MORPHOLINYLPROPOXY6QUINAZOLINYL2PROPENAMIDEDIHYDROCHLORIDE
GDSC1,CI-1033,CI1033DIHYDROCHLORIDEPD183805DIHYDROCHLORIDE
GDSC1,CI-1033,CHEMBL545315
GDSC1,CI-1033,N43CHLORO4FLUOROPHENYLAMINO73MORPHOLIN4YLPROPOXYQUINAZOLIN6YLPROP2ENAMIDEDIHYDROCHLORIDE
GDSC1,CI-1033,N43CHLORO4FLUOROANILINO73MORPHOLIN4YLPROPOXYQUINAZOLIN6YLPROP2ENAMIDEDIHYDROCHLORIDE
GDSC1,CI-1033,UNIIICJ93X8X90
GDSC1,CI-1033,MFCD09954112
GDSC1,CI-1033,CI1033DIHYDROCHLORIDE
GDSC1,CI-1033,CANERTINIBDIHYDROCHLORIDESALT
GDSC1,CI-1033,SCHEMBL2052123
GDSC1,CI-1033,DTXSID80183143
GDSC1,CI-1033,HMS3295E05
GDSC1,CI-1033,BCP01902
GDSC1,CI-1033,CI103
GDSC1,CI-1033,HY10367A
GDSC1,CI-1033,AKOS015924656
GDSC1,CI-1033,AC2414
GDSC1,CI-1033,CANERTINIBDIHYDROCHLORIDEMI
GDSC1,CI-1033,CS0263
GDSC1,CI-1033,2PROPENAMIDEN43CHLORO4FLUOROPHENYLAMINO734MORPHOLINYLPROPOXY6QUINAZOLINYLDIHYDROCHLORIDE
GDSC1,CI-1033,AS75065
GDSC1,CI-1033,CANERTINIBDIHYDROCHLORIDEWHODD
GDSC1,CI-1033,AM20090674
GDSC1,CI-1033,FT0724289
GDSC1,CI-1033,S0711
GDSC1,CI-1033,CI103398HPLC
GDSC1,CI-1033,A19399
GDSC1,CI-1033,D03350
GDSC1,CI-1033,EN30019659633
GDSC1,CI-1033,Q101362
GDSC1,CI-1033,Q200787
GDSC1,CI-1033,Q27280663
